"return-date","order-id","sku","asin","fnsku","product-name","quantity","fulfillment-center-id","detailed-disposition","reason","status","license-plate-number","customer-comments"
"2019-09-07T14:51:32+00:00","702-7185356-0705832","GR-0041B6","B07F8NB7VX","X001TTT4EZ","Homend Screw On Adjustable Furniture Foot Levelers, Table Leg Levelers, Screw on Furniture Glide Leveling Foot 100pack","1","YVR3","SELLABLE","NOT_COMPATIBLE","Unit returned to inventory","LPNN260995815","The thread does not the match the existing bolts in my chairs."
"2019-09-07T12:16:04+00:00","112-5971203-1575404","GR-0041A","B07DHHF6XB","X0023J7KLJ","Homend Screw On Adjustable Furniture Foot Levelers, Table Leg Levelers, Screw on Furniture Glide Leveling Foot 100pack","1","LEX1","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR786864295","Much smaller then picture made them look"
"2019-09-07T11:08:54+00:00","113-3146939-1437005","SH-0293","B07GWHZG7X","X001VL6ZW5","Homend Liquor Decanter Tags, Deluxe Set of Liquor Tags for Bottles or Decanters, Set of Eight With Adjustable Chain Features - Whiskey, Bourbon, Scotc","1","IND8","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNN260762424",
"2019-09-07T07:02:21+00:00","112-3375761-5416269","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","LEX1","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR785773822","doesnt work"
"2019-09-07T06:45:05+00:00","111-4679230-9429009","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","LEX1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR786058736",
"2019-09-07T05:56:59+00:00","113-9074428-0628234","JL-028-6","B019JSKNVO","X001TW7TSF","9milelake Watch Box 24 Slots Men Black PU Leather Display Clear Top Jewelry Case Organizer","1","LEX1","DEFECTIVE","DAMAGED_BY_FC","Unit returned to inventory","LPNRR785891778","Glass broke"
"2019-09-07T05:19:20+00:00","113-1981936-9294617","AB-0537-20","B07QGJDVSC","X0023U8GDJ","Homend 20pcs Cast Iron Wall Mount Bottle Openers, Mounting Hardware Included, Vintage Rustic Bar(Wood Block is not Included) (20 Pack)","1","LEX2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR787545366",
"2019-09-07T05:10:11+00:00","111-8025528-0893010","CA-0342","B07Q3RCYHZ","X002407A7L","DasMarine Kayak Hand Pump, 16"" Portable Lightweight Kayak Hand Pump Floating Hand Bilge Pump Professional Canoe Accessories for Kayak Rescue Outdoor S","1","LAS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR792033580","Its not working for my blow up kayak"
"2019-09-07T04:18:04+00:00","112-6581063-3789868","AB-0622-04","B07JWH5FC9","X001X96F9D","Homend 4Pack Metal Lock Barrel Bolt Spring Loaded Locking Latch 6.5"" Long w/Grip Heavy Duty for Gate Shed Door Tailgate Trailer Garage (4 Pack)","1","LAS2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR792519344",
"2019-09-07T04:18:04+00:00","112-6581063-3789868","AB-0622-04","B07JWH5FC9","X001X96F9D","Homend 4Pack Metal Lock Barrel Bolt Spring Loaded Locking Latch 6.5"" Long w/Grip Heavy Duty for Gate Shed Door Tailgate Trailer Garage (4 Pack)","1","LAS2","SELLABLE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR792519345",
"2019-09-07T04:05:47+00:00","112-9499496-7501865","JK-0266","B07JGQD275","X001XASIDX","Homend Single Watch Winder in Black Leather, Quiet Japanese Mabuchi Motor, Battery (not Included) Powered or AC Adapter","1","LAS2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR792770693",
"2019-09-07T03:55:21+00:00","113-7069755-3445801","DS-0045","B07DCP7WZ5","X001SKHOOH","DasMarine 5 Pack Heavy Duty Stainless Steel Cable Railing Kits with Hook & Eye Turnbuckle Wire Rope Fit 1/8"" Stainless Steel Wire Rope Cable for Wood","1","LEX1","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR786880422","Wrong size"
"2019-09-07T03:21:04+00:00","114-2594422-6279451","SH-0236","B07CTHVKQT","X001RSRI8H","Homend 100' x 1/2"" ID High Pressure Braided Clear Flexible Industrial PVC Tubing Heavy Duty UV Chemical Resistant Vinyl Hose Water (1/2"" ID X 100FT)","1","LAS2","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR792751712",
"2019-09-07T03:20:58+00:00","112-3087816-7965823","DS-0039","B07D29WV92","X001S6JMAZ","DasMarine 1.5"" Sanitary Sight Glass In-Line Sight Glass with Clamp End, Flow Sanitary Straight Sight Glass Tri-clamp Stainless Steel SS304 ( 1.5"" OD:5","1","LEX1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR786096532",
"2019-09-07T02:58:30+00:00","113-0359406-7559449","AB-0628","B07K45B1B6","X001XYUOLD","Homend 10g Ozone Generator Living Air Purifiers Ozone Disinfection Machine with Fan","1","LEX2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR787320407","Doesn't produce ozone"
"2019-09-06T23:43:38+00:00","111-7664401-2803452","JK-0284","B07L4S8JTX","X001Z4J0MZ","Homend Adjustable Dog Wheelchair (M), Weight 33 to 55 lbs, Hip Height:16""-20"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash (M)","1","CVG2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR770144338",
"2019-09-06T23:19:35+00:00","111-9062143-5332205","DA-0016","B07PX11K6T","X0023KPRIL","Homend Furniture Legs, 6inch Height Modern Furniture Sofa Legs Metal Chrome Polished Table Cabinet Cupboard Feet DIY Replacement Parts, Black, Set of","1","LEX2","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR785600600",
"2019-09-06T18:23:37+00:00","114-8266073-3664212","JK-0282","B07L4S4G2R","X001Z5WZ49","Homend Adjustable Dog Wheelchair (XXS), Weight 4.4 to 11lbs, Hip Height:6""-9"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash (XX","1","LEX1","DAMAGED","UNWANTED_ITEM","Reimbursed","LPNRR786234438",
"2019-09-06T17:06:36+00:00","112-1429440-9153006","SH-0236","B07CTHVKQT","X001RSRI8H","Homend 100' x 1/2"" ID High Pressure Braided Clear Flexible Industrial PVC Tubing Heavy Duty UV Chemical Resistant Vinyl Hose Water (1/2"" ID X 100FT)","1","CVG2","SELLABLE","UNDELIVERABLE_UNKNOWN","Reimbursed","LPNRR776980255",
"2019-09-06T16:49:08+00:00","113-5277355-2643434","WI-0070","B07CPVWMNH","X001RK80JB","Homend Silk Screen Printing Platen Pallet Bracket Screen Printer Support DIY Hand Tool","1","LAS2","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNRR744205983",
"2019-09-06T16:01:37+00:00","702-6917150-6033839","AB-0296F1","B07L8ZXDXQ","X001ZAGJ1J","Homend Laminate Wood Flooring Installation Kit with Tapping Block, Pull Bar, Mallet and Spacers (With 30 Spacers)","1","YYZ1","CUSTOMER_DAMAGED","QUALITY_UNACCEPTABLE","Unit returned to inventory","LPNN270305642",
"2019-09-06T15:39:53+00:00","702-8075697-2314661","KY-0028F1","B07R3TGZF1","X0024K3LV5","Homend Pet Dog Interactive Feeder Enrichment Toys for Ability Training and Entertainment by Spinning Bottle, Funny Slow Food Feeder (12.20 X 8.66 X 6.","1","YYZ1","CUSTOMER_DAMAGED","DAMAGED_BY_FC","Unit returned to inventory","LPNN271743629",
"2019-09-06T15:01:59+00:00","112-1904860-5721025","AB-0537-01","B07FBJPYXS","X001TVZCKD","Homend 12pcs Cast Iron Wall Mount Bottle Openers, Mounting Hardware Included, Vintage Rustic Bar( Wood Block is not Included)","1","LEX1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNRR786873044",
"2019-09-06T14:16:35+00:00","111-2739246-5666648","SA-0015","B07HNTPB87","X001WHHUXV","Homend DC12V 12inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","LAS2","DEFECTIVE","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR792776401","Was not the correct size for my needs."
"2019-09-06T13:48:09+00:00","113-9822291-2713034","DS-0055-04","B07DK342ND","X001SUL8UX","Homend 4Pack Rubber Vibration Isolator Mounting Bracket/Air Conditioner Mounting Bracket for Outdoor Mini Split Air Conditioner Condenser","1","IND8","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNN263901416","Will not work with the mounting bracket"
"2019-09-06T12:47:05+00:00","702-1401327-7091468","CA-0276F2","B07HQL4SZ8","X001WP1NS1","DasMarine 12V Automatic Submersible Boat Bilge Water Pump 1100GPH Built-in Auto Float Switch (1100GPH)","1","YYZ1","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNN265790403",
"2019-09-06T09:05:55+00:00","112-3929712-8465828","DS-0276","B07SM5PJDT","X0027CPAEL","Homend 2 Pack 200N/44lb Heavy Duty Gas Springs Lid Support Hinge Pneumatic Lid Lifters with Soft Close Support Heavy Drop Lids and Work Perfectly for","1","LAS2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR792755374",
"2019-09-06T05:17:11+00:00","112-4466877-3311429","DS-0154","B07MSB5JXZ","X0020AJLH7","Homend Universal Garage Door Threshold Seal DIY Weather Stripping 11/16 inch Thick 16 Feet Length","1","CVG2","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNRR770062524","Doesn't work in my situation"
"2019-09-06T05:00:27+00:00","114-2361429-2451455","DS-0051-03","B07GSPJ2C6","X001VER57V","DasMarine (Lot of 60) Cable Railing Swage Threaded Stud Tension End Fitting Terminal for 1/8 Cable Deck Railing Hand Swage T316 Stainless Steel Marine","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR792778173","i made a mistake in thickness, I just ordered the correct thickness."
"2019-09-06T05:00:27+00:00","114-2361429-2451455","DS-0051-03","B07GSPJ2C6","X001VER57V","DasMarine (Lot of 60) Cable Railing Swage Threaded Stud Tension End Fitting Terminal for 1/8 Cable Deck Railing Hand Swage T316 Stainless Steel Marine","1","LAS2","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR792778174",
"2019-09-06T04:02:31+00:00","114-6742678-6530662","SA-0012","B07HP2RZJ8","X001WHUN6R","Homend DC12V 6inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","IND8","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNN263689067",
"2019-09-06T04:02:31+00:00","114-6742678-6530662","SA-0011","B07HNQ222F","X001WLI1WB","Homend DC12V 4inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","IND8","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNN263689066",
"2019-09-06T03:23:26+00:00","113-1709422-6868218","DS-0154","B07MSB5JXZ","X0020AJLH7","Homend Universal Garage Door Threshold Seal DIY Weather Stripping 11/16 inch Thick 16 Feet Length","1","LEX1","CUSTOMER_DAMAGED","NO_REASON_GIVEN","Unit returned to inventory","LPNRR789326343",
"2019-09-06T03:16:58+00:00","112-8505902-2282633","DS-0081-04","B07FLTHZ1Y","X001U4T7Q9","Homend Plastic Sofa Legs, 4 Pack Sofa Legs Replacement Furniture Sofa Legs with Mounting Plates Screws Chair/Couch/Loveseat/Cabinet M8 Thread (Metric","1","LEX1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR786894477","Product was not needed for project anymore."
"2019-09-06T01:51:18+00:00","111-1087350-6498624","JL-0243","B01L6F744M","X001TODICJ","Yaekoo Bartender Tool Cocktail Margarita Glass Rimmer 3 Tier Sugar Salt Rim Lime","1","LEX2","SELLABLE","UNDELIVERABLE_UNKNOWN","Unit returned to inventory","LPNRR785095460",
"2019-09-05T22:53:55+00:00","114-5595950-1418643","AB-0538","B07FBH4PXT","X001TVZC67","Homend 2PCS SA-055C Replacement Faucet Filter Cartridge, 5 Level Powerful Filter Apply to Kitchen and Bathroom Sink","1","LEX2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR785279125","Doesn't work with filter housing, connection is too big"
"2019-09-05T22:28:58+00:00","112-9973971-9166606","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","LEX1","CUSTOMER_DAMAGED","MISSED_ESTIMATED_DELIVERY","Unit returned to inventory","LPNRR786823534",
"2019-09-05T20:42:06+00:00","113-1636119-3581069","JK-0283","B07L4SGY3Z","X001Z3RTGZ","Homend Adjustable Dog Wheelchair (S), Weight 22 to 44 lbs, Hip Height:10.6""-17.32"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","TUS1","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Repackaged Successfully","LPNPM038860732",
"2019-09-05T19:05:21+00:00","113-4825413-7372219","DS-0100-3","B07GKKK93X","X001V5IPJH","DasMarine 3 Pack Single Pulley Block in 304 Stainless Steel Crane Swivel Hook Single Pulley Roller Loading (M25)","1","IND8","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNN276656529","they bind"
"2019-09-05T19:05:21+00:00","113-4825413-7372219","DS-0100-3","B07GKKK93X","X001V5IPJH","DasMarine 3 Pack Single Pulley Block in 304 Stainless Steel Crane Swivel Hook Single Pulley Roller Loading (M25)","1","IND8","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNN276656530","they bind"
"2019-09-05T18:04:17+00:00","114-9044013-3361813","DS-0111R","B07K3S6W38","X00259VRP7","Homend 1500W Electric Countertop Griddle BBQ, Flat Top Commercial Stainless Steel Adjustable Temp Control Restaurant Grill","1","TUS1","CUSTOMER_DAMAGED","DEFECTIVE","Unit returned to inventory","LPNPM042863794",
"2019-09-05T16:55:52+00:00","112-5337866-9013038","SA-0013","B07HNTBJYL","X001WHUPG5","Homend DC12V 8inch Stroke Linear Actuator with Mounting Bracket 900N(225lbs) Maximum Lift 10mm/s for Recliner TV Table Lift Massage Bed Electric Sofa","1","LEX1","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR786782102",
"2019-09-05T15:24:16+00:00","702-2242056-5086630","DS-0021B6","B07F8NCYHV","X001TTZ6Z1","Homend Seed Sprouter Tray, 5 Pack Seed Germination Tray BPA Free Nursery Tray for Seedling Planting Great for for Garden Home Office","1","YYZ1","DEFECTIVE","MISSING_PARTS","Unit returned to inventory","LPNN258586489","missing part"
"2019-09-05T14:45:25+00:00","111-3835768-2205855","JK-0190","B07CKBGP18","X001RELM0B","Homend Adjustable Dog Wheelchair (XS), Weight 8.8 to 22 lbs, Hip Height:7.9""-13.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leas","1","IND8","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNN276626528",
"2019-09-05T14:36:47+00:00","114-1766848-9696232","GR-0058","B07FDSRBN6","X001TYOQQV","Homend 32inch.D x 8inch.H PVC Pet Swimming Pool Portable Foldable Pool Dogs Cats Bathing Tub Bathtub Wash Tub Water Pond Pool (80cm x 20cm(32inch.D x","1","LAS2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR792355663","Was ripped at seam"
"2019-09-05T14:21:47+00:00","112-0188560-2145031","JJ-0278-GD","B07M98V6PD","X0020AWUZR","Homend 3 Tier Round Serving Tray Platters, Appetizer or Dessert Cupcakes And Cake Stand Great for Weddings, Tea Party, Holiday Dinners, or Birthday Pa","1","LAS2","DEFECTIVE","MISSING_PARTS","Unit returned to inventory","LPNRR748833469","Missing screws"
"2019-09-05T14:21:47+00:00","112-0188560-2145031","JJ-0278-GD","B07M98V6PD","X0020AWUZR","Homend 3 Tier Round Serving Tray Platters, Appetizer or Dessert Cupcakes And Cake Stand Great for Weddings, Tea Party, Holiday Dinners, or Birthday Pa","1","LAS2","DEFECTIVE","MISSING_PARTS","Unit returned to inventory","LPNRR748833468","Missing screws"
"2019-09-05T13:40:28+00:00","112-4201141-0517016","DS-0211","B07QKQCFH1","X0024446CJ","Homend Garage Door Seal Bottom Rubber Weatherproofing Threshold Buffering Replacement Black (5/16 Inch T-End,10FT Long)","1","IND8","CUSTOMER_DAMAGED","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNN279595364",
"2019-09-05T13:27:56+00:00","701-2925265-5776210","KY-0009F2","B07L4RFMM7","X001Z2GDLD","Homend Pair of Professional 2-Way Shoe Stretcher,Adjustable Length & Width for Woman's Size 5.5-10, Man's Size 6.5-8 Yellow","1","YYZ1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNN273242518",
"2019-09-05T12:44:18+00:00","112-9170491-5510638","DS-0081-04","B07FLTHZ1Y","X001U4T7Q9","Homend Plastic Sofa Legs, 4 Pack Sofa Legs Replacement Furniture Sofa Legs with Mounting Plates Screws Chair/Couch/Loveseat/Cabinet M8 Thread (Metric","1","LEX1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR785815256","Only could use 1 set after all because of how sofa was made"
"2019-09-05T12:44:18+00:00","112-9170491-5510638","DS-0081-04","B07FLTHZ1Y","X001U4T7Q9","Homend Plastic Sofa Legs, 4 Pack Sofa Legs Replacement Furniture Sofa Legs with Mounting Plates Screws Chair/Couch/Loveseat/Cabinet M8 Thread (Metric","1","LEX1","SELLABLE","UNWANTED_ITEM","Unit returned to inventory","LPNRR785815255","Only could use 1 set after all because of how sofa was made"
"2019-09-05T08:20:01+00:00","113-1410599-8477011","DS-0246","B07RBMTQX1","X0024X0J2B","Homend Dual Whole House Water Filter Purifier (With Filters) Carbon Block and Sediment Included (Pleated Sediment Water Filter and Sediment Filters)","1","LEX2","DEFECTIVE","DEFECTIVE","Unit returned to inventory","LPNRR785346946","This unit failed and started bursting water after 2 hours."
"2019-09-05T07:43:34+00:00","113-1159239-3091468","JK-0284","B07L4S8JTX","X001Z4J0MZ","Homend Adjustable Dog Wheelchair (M), Weight 33 to 55 lbs, Hip Height:16""-20"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash (M)","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Repackaged Successfully","LPNRR770065254",
"2019-09-05T06:25:29+00:00","111-6263361-2983405","GR-0067-5","B07FLY8VCV","X001U37JVP","Homend 6 Tier Skirt Hangers Foldable Pants Hangers Closet Organizer Stainless Steel Fold up Space Saving Hangers (5 Pack)","1","LEX2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Unit returned to inventory","LPNRR785270255",
"2019-09-05T06:18:49+00:00","114-3096121-5017049","RA-0036","B07D28X511","X001S6FA8N","Homend Indispensable Compact Dry Food Dispenser, Dual Control, Dry Food Cereal Dispenser for Cereal Trail Mix Candy Granola Nuts Beans Rice, Black/Chr","1","LEX1","DEFECTIVE","DAMAGED_BY_FC","Unit returned to inventory","LPNRR786307180","2 cracks in plastic on one container.  Base of other container looks like a melted factory defect."
"2019-09-05T05:07:55+00:00","114-5405270-8797012","DS-0081-04","B07FLTHZ1Y","X001U4T7Q9","Homend Plastic Sofa Legs, 4 Pack Sofa Legs Replacement Furniture Sofa Legs with Mounting Plates Screws Chair/Couch/Loveseat/Cabinet M8 Thread (Metric","1","LAS2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR792405248",
"2019-09-05T04:39:09+00:00","113-8139566-8394614","JK-0284","B07L4S8JTX","X001Z4J0MZ","Homend Adjustable Dog Wheelchair (M), Weight 33 to 55 lbs, Hip Height:16""-20"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash (M)","1","CVG2","SELLABLE","DEFECTIVE","Unit returned to inventory","LPNRR776961685","Did not work for my boxer."
"2019-09-05T03:43:08+00:00","113-4135747-2354602","SA-0092","B07SQV697P","X0027DE5PP","Homend Air Duct, Black Flexible Ducting HVAC Ventilation Air Hose for Grow Tents, Dryer Rooms,Kitchen (4"" X 32 FT, Black)","1","LAS2","SELLABLE","ORDERED_WRONG_ITEM","Unit returned to inventory","LPNRR792775665",
"2019-09-05T03:05:06+00:00","112-1823011-9507411","DS-0131","B07K41TLVX","X001XYIJPV","Homend Automatic Water Pump Pressure Controller, 110V Automatic Water Pump Pressure Controller with Electronic Pressure Switch Home Accessory","1","LAS2","CUSTOMER_DAMAGED","NOT_AS_DESCRIBED","Unit returned to inventory","LPNRR796020198",
"2019-09-04T23:34:26+00:00","111-7751005-6006610","JK-0285","B07L4S2TF6","X001Z4J0YN","Homend Adjustable Dog Wheelchair (L), Weight 44 to 99 lbs, Hip Height:20.4""-24.4"", Hind Legs Rehabilitation, Free Belly Band Protect Spine, Free Leash","1","CVG2","CUSTOMER_DAMAGED","UNWANTED_ITEM","Repackaged Successfully","LPNRR775539079",
